VAR,Variable,UNIT,Measure,Country,Year,Value
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Finland,2014,31.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Finland,2015,32.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Finland,2016,31
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Finland,2017,30
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Finland,2018,40
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Finland,2019,42
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Finland,2020,41
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,France,2012,55.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,France,2014,61.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,France,2019,65
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,France,2012,43.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,France,2014,48.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,France,2019,52.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,France,2012,49.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,France,2014,55.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,France,2019,58.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Germany,2010,70.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Germany,2012,69.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Germany,2014,55.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Germany,2019,65.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Germany,2010,50.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Germany,2012,48.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Germany,2014,38.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Germany,2019,45.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Germany,2010,60.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Germany,2012,59.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Germany,2014,47.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Germany,2019,55.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Greece,2014,59
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Greece,2019,52.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Greece,2014,50.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Greece,2019,46
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Greece,2014,55
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Greece,2019,49.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Hungary,2014,64.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Hungary,2019,60.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Hungary,2014,52.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Hungary,2019,49.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Hungary,2014,59.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Hungary,2019,55.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2010,55.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2014,55.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2015,60.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2016,60
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2017,58
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2018,54.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2019,55.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2020,51.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2021,51.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Iceland,2022,52.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2010,31.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2014,36.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2015,45.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2016,43.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2017,46.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2018,43.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2019,42.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2020,38.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2021,41.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Iceland,2022,38.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2010,44.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2014,46.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2015,53.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2016,51.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2017,52.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2018,48.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2019,49
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2020,44.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2021,46.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Iceland,2022,45.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Ireland,2015,60
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Ireland,2016,61
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Ireland,2017,68
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Ireland,2018,77
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Ireland,2021,70
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Ireland,2015,48
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Ireland,2016,48
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Ireland,2017,55
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Ireland,2018,69
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Ireland,2021,59
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Ireland,2015,54
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Ireland,2016,55
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Ireland,2017,62
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Ireland,2018,73
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Ireland,2021,65
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2010,80.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2011,80.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2012,78.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2013,77.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2014,77.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2015,79.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2016,78.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2017,79.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2018,79.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2019,77.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2020,78.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Italy,2021,76.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2010,73.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2011,73.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2012,72.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2013,71.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2014,70.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2015,72.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2016,71.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2017,72.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2018,73.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2019,71.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2020,73.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Italy,2021,70.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2010,77.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2011,77.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2012,75.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2013,75.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2014,74.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2015,76.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2016,75.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2017,75.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2018,76.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2019,74.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2020,75.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Italy,2021,73.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2010,66.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2011,67.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2012,68.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2013,67.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2014,70.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2015,72.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2016,74.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2017,70.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2018,68.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2019,69.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2020,65.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Korea,2021,63.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2010,55
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2011,52.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2012,55.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2013,57.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2014,60.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2015,60.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2016,65
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2017,60.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2018,59.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2019,57.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2020,54.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Korea,2021,55.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Korea,2010,60.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Korea,2011,60.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Korea,2012,62.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Korea,2013,62.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Korea,2014,65.9
